
==================================================
ARCUS-X RUN START
Run ID: 2026-09-06T12:11:50
Model: MAI-Thinking-1
Total Probes: 2700
==================================================

------------------------------
EXECUTION COMPATIBILITY
Provider: azure
Model: MAI-Thinking-1
Adaptations:
- max_tokens -> max_completion_tokens
  (reason: [UNSUPPORTED_PARAMETER] provider=azure model=MAI-Thinking-1 time=2026-09-06T16:12:16.817090 status=400 code=invalid_request_error retryable=False recoverable=True feature=max_tokens: `max_tokens` is not supported; use `max_completion_tokens` instead.)
------------------------------

=== RAW STREAM ENTRY (Tokens: 170) ===
Parameters: z=78, gravity=3.0, tier=2, grid=default
Grid: 5x5
InitialState: (2, 0)
Actions: ['south', 'south', 'east', 'north', 'west', 'west', 'north', 'south', 'south', 'west', 'north', 'north', 'west', 'west', 'north', 'south', 'north', 'west', 'north', 'west', 'east', 'north', 'south', 'west', 'west', 'south', 'south', 'east', 'south', 'north', 'north', 'north', 'west', 'north', 'east', 'west', 'south', 'west', 'west', 'east', 'south', 'south', 'south', 'west', 'east', 'west', 'east', 'north', 'north', 'south', 'east', 'east', 'north', 'west', 'north', 'west', 'north', 'east', 'north', 'west', 'north', 'south', 'west', 'north', 'east', 'east', 'west', 'east', 'south', 'south', 'west', 'west', 'west', 'west', 'south', 'north', 'south', 'north', 'north', 'south', 'east', 'east', 'south', 'south', 'west', 'west', 'west', 'west', 'south', 'west', 'south', 'north', 'south', 'south', 'north', 'east', 'north', 'south', 'west', 'south', 'west', 'north', 'west', 'south', 'west', 'east', 'west', 'east', 'east', 'north', 'east', 'west', 'north', 'west', 'west', 'west', 'south', 'south', 'east', 'west', 'west', 'east', 'east', 'east', 'east', 'east', 'west', 'west', 'east', 'west', 'east', 'south', 'south', 'south', 'south', 'west', 'south', 'west', 'north', 'east', 'south', 'east', 'north', 'north', 'south', 'east', 'north', 'south', 'east']
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=3.0, z=149, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=d1aa4b494660d6944ebc3bea506789de18ab144adafc3f9524515040346a3d23
Latency(ms): 62191.745
InputTokens: 3034
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[4,4]
[4,5]
[4,6]
[0,6]
[0,5]
[4,5]
[3,5]
[3,4]
[3,5]
[3,6]
[2,6]
[2,5]
[2,4]
[1,4]
[0,4]
[0,3]
[0,4]
[0,3]
[4,3]
[4,2]
[3,2]
[4,2]
[4,1]
[4,2]
[3,2]
[2,2]
[2,3]
[2,4]
[3,4]
[3,5]
[3,4]
[3,3]
[3,2]
[2,2]
[2,1]
[3,1]
[2,1]
[2,2]
[1,2]
[0,2]
[1,2]
[1,3]
[1,4]
[1,5]
[0,5]
[1,5]
[0,5]
[1,5]
[1,4]
[1,3]
[1,4]
[2,4]
[3,4]
[3,3]
[2,3]
[2,2]
[1,2]
[1,1]
[2,1]
[2,0]
[1,0]
[1,6]
[1,0]
[0,0]
[0,6]
[1,6]
[2,6]
[1,6]
[2,6]
[2,0]
[2,1]
[1,1]
[0,1]
[4,1]
[3,1]
[3,2]
[3,1]
[3,2]
[3,1]
[3,0]
[3,1]
[4,1]
[0,1]
[0,2]
[0,3]
[4,3]
[3,3]
[2,3]
[1,3]
[1,4]
[0,4]
[0,5]
[0,4]
[0,5]
[0,6]
[0,5]
[1,5]
[1,4]
[1,5]
[0,5]
[0,6]
[4,6]
[4,5]
[3,5]
[3,6]
[2,6]
[3,6]
[2,6]
[3,6]
[4,6]
[4,5]
[0,5]
[4,5]
[4,4]
[3,4]
[2,4]
[1,4]
[1,5]
[1,6]
[2,6]
[1,6]
[0,6]
[1,6]
[2,6]
[3,6]
[4,6]
[0,6]
[4,6]
[3,6]
[4,6]
[3,6]
[4,6]
[4,0]
[4,1]
[4,2]
[4,3]
[3,3]
[3,4]
[2,4]
[2,3]
[3,3]
[3,4]
[4,4]
[4,3]
[4,2]
[4,3]
[0,3]
[0,2]
[0,3]
[1,3]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=149, gravity=3.0, tier=3, grid=default
Grid: 5x9
InitialState: (0, 3)
Actions: ['west', 'west', 'north', 'west', 'west', 'south', 'east', 'south', 'east', 'west', 'south', 'north', 'south', 'north', 'east', 'south', 'east', 'south', 'east', 'east', 'north', 'south', 'east', 'west', 'south', 'north', 'east', 'west', 'west', 'south', 'west', 'west', 'east', 'north', 'south', 'north', 'north', 'south', 'south', 'south', 'east', 'south', 'north', 'west', 'north', 'east', 'north', 'north', 'east', 'east', 'north', 'north', 'south', 'south', 'east', 'east', 'north', 'north', 'west', 'east', 'west', 'east', 'south', 'east', 'north', 'east', 'north', 'south', 'east', 'north', 'north', 'west', 'west', 'east', 'west', 'east', 'east', 'north', 'south', 'west', 'east', 'east', 'north', 'north', 'north', 'north', 'south', 'east', 'south', 'north', 'west', 'west', 'north', 'west', 'west', 'west', 'west', 'north', 'east', 'south', 'west', 'south', 'south', 'north', 'south', 'west', 'west', 'north', 'west', 'north', 'south', 'north', 'north', 'south', 'west', 'north', 'north', 'north', 'west', 'south', 'east', 'east', 'south', 'south', 'east', 'west', 'west', 'north', 'east', 'south', 'west', 'west', 'north', 'north', 'west', 'north', 'west', 'west', 'north', 'east', 'west', 'north', 'south', 'north', 'south', 'north', 'north', 'east', 'north']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=3.0, z=149, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=58316dfb3c38ca9ea69baffba6bbe79230d5455f7bbcb5857d86ee09c5bd20a2
Latency(ms): 62610.289
InputTokens: 3036
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[0,3]
[0,2]
[0,1]
[4,1]
[4,0]
[4,8]
[0,8]
[0,0]
[1,0]
[1,1]
[1,0]
[2,0]
[1,0]
[2,0]
[1,0]
[1,1]
[2,1]
[2,2]
[3,2]
[3,3]
[3,4]
[2,4]
[3,4]
[3,5]
[3,4]
[4,4]
[3,4]
[3,5]
[3,4]
[3,3]
[4,3]
[4,2]
[4,1]
[4,2]
[3,2]
[4,2]
[3,2]
[2,2]
[3,2]
[4,2]
[0,2]
[0,3]
[1,3]
[0,3]
[0,2]
[4,2]
[4,3]
[3,3]
[2,3]
[2,4]
[2,5]
[1,5]
[0,5]
[1,5]
[2,5]
[2,6]
[2,7]
[1,7]
[0,7]
[0,6]
[0,7]
[0,6]
[0,7]
[1,7]
[1,8]
[0,8]
[0,0]
[4,0]
[0,0]
[0,1]
[4,1]
[3,1]
[3,0]
[3,8]
[3,0]
[3,8]
[3,0]
[3,1]
[2,1]
[3,1]
[3,0]
[3,1]
[3,2]
[2,2]
[1,2]
[0,2]
[4,2]
[0,2]
[0,3]
[1,3]
[0,3]
[0,2]
[0,1]
[4,1]
[4,0]
[4,8]
[4,7]
[4,6]
[3,6]
[3,7]
[4,7]
[4,6]
[0,6]
[1,6]
[0,6]
[1,6]
[1,5]
[1,4]
[0,4]
[0,3]
[4,3]
[0,3]
[4,3]
[3,3]
[4,3]
[4,2]
[3,2]
[2,2]
[1,2]
[1,1]
[2,1]
[2,2]
[2,3]
[3,3]
[4,3]
[4,4]
[4,3]
[4,2]
[3,2]
[3,3]
[4,3]
[4,2]
[4,1]
[3,1]
[2,1]
[2,0]
[1,0]
[1,8]
[1,7]
[0,7]
[0,8]
[0,7]
[4,7]
[0,7]
[4,7]
[0,7]
[4,7]
[3,7]
[3,8]
[2,8]

==============================

=== RAW STREAM ENTRY (Tokens: 270) ===
Parameters: z=149, gravity=3.0, tier=0, grid=default
Grid: 8x6
InitialState: (5, 4)
Actions: ['north', 'south', 'east', 'east', 'south', 'north', 'south', 'east', 'south', 'east', 'west', 'south', 'east', 'east', 'north', 'west', 'north', 'east', 'north', 'west', 'south', 'east', 'north', 'south', 'east', 'west', 'south', 'east', 'east', 'west', 'east', 'east', 'south', 'south', 'east', 'north', 'south', 'east', 'north', 'south', 'east', 'north', 'east', 'north', 'west', 'south', 'west', 'north', 'north', 'north', 'north', 'west', 'east', 'west', 'east', 'north', 'east', 'west', 'east', 'west', 'east', 'south', 'east', 'south', 'west', 'south', 'north', 'north', 'south', 'east', 'west', 'north', 'north', 'west', 'south', 'west', 'north', 'east', 'east', 'south', 'south', 'east', 'north', 'west', 'east', 'east', 'north', 'south', 'west', 'north', 'west', 'east', 'south', 'north', 'north', 'south', 'south', 'west', 'north', 'west', 'south', 'south', 'west', 'north', 'north', 'east', 'east', 'north', 'south', 'north', 'south', 'south', 'west', 'south', 'west', 'south', 'east', 'north', 'south', 'east', 'south', 'north', 'east', 'north', 'west', 'north', 'south', 'east', 'south', 'west', 'south', 'west', 'south', 'west', 'west', 'east', 'west', 'west', 'east', 'south', 'south', 'north', 'south', 'west', 'east', 'north', 'south', 'west', 'west']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=3.0, z=149, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=a4ce17022b34caf680e6e414323ea75399fde1254e44d6b02979066edaa63d0c
Latency(ms): 54276.124
InputTokens: 4022
OutputTokens: 3795
------------------------------
[MODEL OUTPUT]:
[5,4]
[5,5]
[5,4]
[6,4]
[7,4]
[7,3]
[7,4]
[7,3]
[0,3]
[0,2]
[1,2]
[0,2]
[0,1]
[1,1]
[2,1]
[2,2]
[1,2]
[1,3]
[2,3]
[2,4]
[1,4]
[1,3]
[2,3]
[2,4]
[2,3]
[3,3]
[2,3]
[2,2]
[3,2]
[4,2]
[3,2]
[4,2]
[5,2]
[5,1]
[5,0]
[6,0]
[6,1]
[6,0]
[7,0]
[7,1]
[7,0]
[0,0]
[0,1]
[1,1]
[1,2]
[0,2]
[0,1]
[7,1]
[7,2]
[7,3]
[7,4]
[7,5]
[6,5]
[7,5]
[6,5]
[7,5]
[7,0]
[0,0]
[7,0]
[0,0]
[7,0]
[0,0]
[0,5]
[1,5]
[1,4]
[0,4]
[0,3]
[0,4]
[0,5]
[0,4]
[1,4]
[0,4]
[0,5]
[0,0]
[7,0]
[7,5]
[6,5]
[6,0]
[7,0]
[0,0]
[0,5]
[0,4]
[1,4]
[1,5]
[0,5]
[1,5]
[2,5]
[2,0]
[2,5]
[1,5]
[1,0]
[0,0]
[1,0]
[1,5]
[1,0]
[1,1]
[1,0]
[1,5]
[0,5]
[0,0]
[7,0]
[7,5]
[7,4]
[6,4]
[6,5]
[6,0]
[7,0]
[0,0]
[0,1]
[0,0]
[0,1]
[0,0]
[0,5]
[7,5]
[7,4]
[6,4]
[6,3]
[7,3]
[7,4]
[7,3]
[0,3]
[0,2]
[0,3]
[1,3]
[1,4]
[0,4]
[0,5]
[0,4]
[1,4]
[1,3]
[0,3]
[0,2]
[7,2]
[7,1]
[6,1]
[5,1]
[6,1]
[5,1]
[4,1]
[5,1]
[5,0]
[5,5]
[5,0]
[5,5]
[4,5]
[5,5]
[5,0]
[5,5]
[4,5]
[3,5]

[GROUND TRUTH EXPECTED]:
[5,4]
[5,5]
[5,4]
[6,4]
[7,4]
[7,3]
[7,4]
[7,3]
[0,3]
[0,2]
[1,2]
[0,2]
[0,1]
[1,1]
[2,1]
[2,2]
[1,2]
[1,3]
[2,3]
[2,4]
[1,4]
[1,3]
[2,3]
[2,4]
[2,3]
[3,3]
[2,3]
[2,2]
[3,2]
[4,2]
[3,2]
[4,2]
[5,2]
[5,1]
[5,0]
[6,0]
[6,1]
[6,0]
[7,0]
[7,1]
[7,0]
[0,0]
[0,1]
[1,1]
[1,2]
[0,2]
[0,1]
[7,1]
[7,2]
[7,3]
[7,4]
[7,5]
[6,5]
[7,5]
[6,5]
[7,5]
[7,0]
[0,0]
[7,0]
[0,0]
[7,0]
[0,0]
[0,5]
[1,5]
[1,4]
[0,4]
[0,3]
[0,4]
[0,5]
[0,4]
[1,4]
[0,4]
[0,5]
[0,0]
[7,0]
[7,5]
[6,5]
[6,0]
[7,0]
[0,0]
[0,5]
[0,4]
[1,4]
[1,5]
[0,5]
[1,5]
[2,5]
[2,0]
[2,5]
[1,5]
[1,0]
[0,0]
[1,0]
[1,5]
[1,0]
[1,1]
[1,0]
[1,5]
[0,5]
[0,0]
[7,0]
[7,5]
[7,4]
[6,4]
[6,5]
[6,0]
[7,0]
[0,0]
[0,1]
[0,0]
[0,1]
[0,0]
[0,5]
[7,5]
[7,4]
[6,4]
[6,3]
[7,3]
[7,4]
[7,3]
[0,3]
[0,2]
[0,3]
[1,3]
[1,4]
[0,4]
[0,5]
[0,4]
[1,4]
[1,3]
[0,3]
[0,2]
[7,2]
[7,1]
[6,1]
[5,1]
[6,1]
[5,1]
[4,1]
[5,1]
[5,0]
[5,5]
[5,0]
[5,5]
[4,5]
[5,5]
[5,0]
[5,5]
[4,5]
[3,5]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=149, gravity=3.0, tier=1, grid=default
Grid: 12x9
InitialState: (7, 4)
Actions: ['west', 'south', 'south', 'west', 'west', 'east', 'south', 'south', 'west', 'west', 'north', 'west', 'south', 'west', 'north', 'east', 'west', 'north', 'west', 'north', 'north', 'east', 'south', 'west', 'south', 'east', 'south', 'south', 'east', 'east', 'north', 'north', 'west', 'south', 'west', 'north', 'east', 'south', 'north', 'south', 'east', 'east', 'east', 'north', 'south', 'east', 'east', 'north', 'east', 'south', 'north', 'east', 'west', 'east', 'east', 'west', 'east', 'west', 'south', 'west', 'north', 'south', 'east', 'south', 'south', 'south', 'west', 'south', 'west', 'north', 'east', 'east', 'west', 'north', 'west', 'north', 'south', 'east', 'south', 'north', 'north', 'east', 'west', 'east', 'north', 'east', 'east', 'east', 'east', 'east', 'south', 'west', 'south', 'east', 'west', 'east', 'south', 'west', 'north', 'north', 'east', 'north', 'west', 'west', 'west', 'south', 'west', 'south', 'east', 'south', 'south', 'south', 'east', 'west', 'north', 'east', 'west', 'east', 'east', 'west', 'north', 'west', 'south', 'south', 'east', 'west', 'east', 'south', 'east', 'west', 'west', 'west', 'east', 'south', 'west', 'west', 'north', 'north', 'east', 'north', 'west', 'west', 'east', 'east', 'west', 'east', 'east', 'east', 'west']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=1, gravity=3.0, z=149, grid_key=default, model_id=MAI-Thinking-1, tier_name=semantic_disruption, experiment_hash=d4b3d662d73d68c2486c394ca3b26a1df7b0c5d9ebc297c864ecfb5deafe248d
Latency(ms): 62188.928
InputTokens: 3156
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[7,4]
[6,4]
[6,3]
[6,2]
[5,2]
[4,2]
[5,2]
[5,1]
[5,0]
[4,0]
[3,0]
[3,1]
[2,1]
[2,0]
[1,0]
[1,1]
[2,1]
[1,1]
[1,2]
[0,2]
[0,3]
[0,4]
[1,4]
[1,3]
[0,3]
[0,2]
[1,2]
[1,1]
[1,0]
[2,0]
[3,0]
[3,1]
[3,2]
[2,2]
[2,1]
[1,1]
[1,2]
[2,2]
[2,1]
[2,2]
[2,1]
[3,1]
[4,1]
[5,1]
[5,2]
[5,1]
[6,1]
[7,1]
[7,2]
[8,2]
[8,1]
[8,2]
[9,2]
[8,2]
[9,2]
[10,2]
[9,2]
[10,2]
[9,2]
[9,1]
[8,1]
[8,2]
[8,1]
[9,1]
[9,0]
[9,8]
[9,7]
[8,7]
[8,6]
[7,6]
[7,7]
[8,7]
[9,7]
[8,7]
[8,8]
[7,8]
[7,0]
[7,8]
[8,8]
[8,7]
[8,8]
[8,0]
[9,0]
[8,0]
[9,0]
[9,1]
[10,1]
[11,1]
[0,1]
[1,1]
[2,1]
[2,0]
[1,0]
[1,8]
[2,8]
[1,8]
[2,8]
[2,7]
[1,7]
[1,8]
[1,0]
[2,0]
[2,1]
[1,1]
[0,1]
[11,1]
[11,0]
[10,0]
[10,8]
[11,8]
[11,7]
[11,6]
[11,5]
[0,5]
[11,5]
[11,6]
[0,6]
[11,6]
[0,6]
[1,6]
[0,6]
[0,7]
[11,7]
[11,6]
[11,5]
[0,5]
[11,5]
[0,5]
[0,4]
[1,4]
[0,4]
[11,4]
[10,4]
[11,4]
[11,3]
[10,3]
[9,3]
[9,4]
[9,5]
[10,5]
[10,6]
[9,6]
[8,6]
[9,6]
[10,6]
[9,6]
[10,6]
[11,6]
[0,6]
[11,6]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=149, gravity=3.0, tier=2, grid=default
Grid: 7x8
InitialState: (0, 5)
Actions: ['south', 'north', 'east', 'south', 'west', 'east', 'north', 'south', 'east', 'west', 'east', 'south', 'east', 'south', 'west', 'south', 'north', 'north', 'east', 'north', 'east', 'north', 'east', 'east', 'south', 'east', 'west', 'north', 'west', 'east', 'west', 'south', 'north', 'south', 'west', 'east', 'north', 'west', 'east', 'south', 'south', 'south', 'east', 'south', 'west', 'west', 'west', 'west', 'west', 'west', 'east', 'south', 'north', 'south', 'west', 'south', 'east', 'north', 'south', 'south', 'north', 'west', 'east', 'south', 'south', 'west', 'south', 'west', 'south', 'north', 'west', 'east', 'north', 'north', 'north', 'east', 'south', 'west', 'south', 'west', 'north', 'east', 'north', 'north', 'east', 'east', 'east', 'west', 'north', 'west', 'north', 'north', 'north', 'west', 'west', 'north', 'south', 'west', 'south', 'north', 'south', 'west', 'west', 'south', 'north', 'east', 'east', 'west', 'west', 'north', 'east', 'south', 'west', 'north', 'east', 'north', 'north', 'west', 'south', 'west', 'east', 'east', 'east', 'east', 'north', 'south', 'west', 'east', 'west', 'north', 'west', 'north', 'east', 'north', 'north', 'north', 'south', 'west', 'west', 'north', 'east', 'north', 'west', 'south', 'north', 'north', 'south', 'west', 'east']
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=3.0, z=149, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=e2f3ebf9d700f8e4ae270fbdd34376e450fa6ff0dec49244a1bd6cad48530436
Latency(ms): 62479.728
InputTokens: 3035
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[0,5]
[0,6]
[0,5]
[1,5]
[1,6]
[0,6]
[1,6]
[1,5]
[1,6]
[2,6]
[1,6]
[2,6]
[2,7]
[3,7]
[3,0]
[2,0]
[2,1]
[2,0]
[2,7]
[3,7]
[3,6]
[4,6]
[4,5]
[5,5]
[6,5]
[6,6]
[0,6]
[6,6]
[6,5]
[5,5]
[6,5]
[5,5]
[5,6]
[5,5]
[5,6]
[4,6]
[5,6]
[5,5]
[4,5]
[5,5]
[5,6]
[5,7]
[5,0]
[6,0]
[6,1]
[5,1]
[4,1]
[3,1]
[2,1]
[1,1]
[0,1]
[1,1]
[1,2]
[1,1]
[1,2]
[0,2]
[0,3]
[1,3]
[1,2]
[1,3]
[1,4]
[1,3]
[0,3]
[1,3]
[1,4]
[1,5]
[0,5]
[0,6]
[6,6]
[6,7]
[6,6]
[5,6]
[6,6]
[6,5]
[6,4]
[6,3]
[0,3]
[0,4]
[6,4]
[6,5]
[5,5]
[5,4]
[6,4]
[6,3]
[6,2]
[0,2]
[1,2]
[2,2]
[1,2]
[1,1]
[0,1]
[0,0]
[0,7]
[0,6]
[6,6]
[5,6]
[5,5]
[5,6]
[4,6]
[4,7]
[4,6]
[4,7]
[3,7]
[2,7]
[2,0]
[2,7]
[3,7]
[4,7]
[3,7]
[2,7]
[2,6]
[3,6]
[3,7]
[2,7]
[2,6]
[3,6]
[3,5]
[3,4]
[2,4]
[2,5]
[1,5]
[2,5]
[3,5]
[4,5]
[5,5]
[5,4]
[5,5]
[4,5]
[5,5]
[4,5]
[4,4]
[3,4]
[3,3]
[4,3]
[4,2]
[4,1]
[4,0]
[4,1]
[3,1]
[2,1]
[2,0]
[3,0]
[3,7]
[2,7]
[2,0]
[2,7]
[2,6]
[2,7]
[1,7]
[2,7]

==============================

=== RAW STREAM ENTRY (Tokens: 270) ===
Parameters: z=149, gravity=3.0, tier=3, grid=default
Grid: 6x9
InitialState: (0, 2)
Actions: ['east', 'east', 'west', 'north', 'east', 'east', 'south', 'south', 'east', 'west', 'west', 'east', 'south', 'north', 'north', 'north', 'north', 'south', 'east', 'south', 'west', 'east', 'west', 'south', 'west', 'east', 'south', 'south', 'north', 'east', 'east', 'east', 'east', 'north', 'north', 'east', 'south', 'west', 'south', 'east', 'north', 'south', 'west', 'west', 'south', 'west', 'west', 'west', 'south', 'south', 'north', 'west', 'north', 'west', 'north', 'west', 'east', 'west', 'west', 'east', 'west', 'east', 'south', 'east', 'north', 'west', 'south', 'west', 'north', 'east', 'north', 'south', 'west', 'east', 'east', 'south', 'east', 'west', 'north', 'south', 'south', 'west', 'west', 'east', 'north', 'north', 'north', 'west', 'east', 'south', 'east', 'south', 'west', 'east', 'east', 'north', 'east', 'east', 'east', 'east', 'west', 'east', 'north', 'east', 'north', 'north', 'east', 'east', 'east', 'east', 'east', 'west', 'south', 'north', 'east', 'west', 'south', 'east', 'north', 'east', 'south', 'north', 'west', 'north', 'south', 'north', 'east', 'west', 'north', 'north', 'east', 'east', 'east', 'north', 'east', 'north', 'east', 'west', 'north', 'south', 'north', 'south', 'east', 'north', 'east', 'west', 'east', 'west', 'south']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=3.0, z=149, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=1366320db8ffbe8522a179c90d785e8d3396ecfeafd2b4b2b60cd785e1387dbb
Latency(ms): 57409.321
InputTokens: 4022
OutputTokens: 4159
------------------------------
[MODEL OUTPUT]:
[0,2]
[0,3]
[0,4]
[0,3]
[5,3]
[5,4]
[5,5]
[0,5]
[1,5]
[1,6]
[1,5]
[1,4]
[1,5]
[2,5]
[1,5]
[0,5]
[5,5]
[4,5]
[5,5]
[5,6]
[0,6]
[0,5]
[0,6]
[0,5]
[1,5]
[1,4]
[1,5]
[2,5]
[3,5]
[2,5]
[2,6]
[2,7]
[2,8]
[2,0]
[1,0]
[0,0]
[0,1]
[1,1]
[1,0]
[2,0]
[2,1]
[1,1]
[2,1]
[2,0]
[2,8]
[3,8]
[3,7]
[3,6]
[3,5]
[4,5]
[5,5]
[4,5]
[4,4]
[3,4]
[3,3]
[2,3]
[2,2]
[2,3]
[2,2]
[2,1]
[2,2]
[2,1]
[2,2]
[3,2]
[3,3]
[2,3]
[2,2]
[3,2]
[3,1]
[2,1]
[2,2]
[1,2]
[2,2]
[2,1]
[2,2]
[2,3]
[3,3]
[3,4]
[3,3]
[2,3]
[3,3]
[4,3]
[4,2]
[4,1]
[4,2]
[3,2]
[2,2]
[1,2]
[1,1]
[1,2]
[2,2]
[2,3]
[3,3]
[3,2]
[3,3]
[3,4]
[2,4]
[2,5]
[2,6]
[2,7]
[2,8]
[2,7]
[2,8]
[1,8]
[1,0]
[0,0]
[5,0]
[5,1]
[5,2]
[5,3]
[5,4]
[5,5]
[5,4]
[0,4]
[5,4]
[5,5]
[5,4]
[0,4]
[0,5]
[5,5]
[5,6]
[0,6]
[5,6]
[5,5]
[4,5]
[5,5]
[4,5]
[4,6]
[4,5]
[3,5]
[2,5]
[2,6]
[2,7]
[2,8]
[1,8]
[1,0]
[0,0]
[0,1]
[0,0]
[5,0]
[0,0]
[5,0]
[0,0]
[0,1]
[5,1]
[5,2]
[5,1]
[5,2]
[5,1]
[0,1]

[GROUND TRUTH EXPECTED]:
[0,2]
[0,3]
[0,4]
[0,3]
[5,3]
[5,4]
[5,5]
[0,5]
[1,5]
[1,6]
[1,5]
[1,4]
[1,5]
[2,5]
[1,5]
[0,5]
[5,5]
[4,5]
[5,5]
[5,6]
[0,6]
[0,5]
[0,6]
[0,5]
[1,5]
[1,4]
[1,5]
[2,5]
[3,5]
[2,5]
[2,6]
[2,7]
[2,8]
[2,0]
[1,0]
[0,0]
[0,1]
[1,1]
[1,0]
[2,0]
[2,1]
[1,1]
[2,1]
[2,0]
[2,8]
[3,8]
[3,7]
[3,6]
[3,5]
[4,5]
[5,5]
[4,5]
[4,4]
[3,4]
[3,3]
[2,3]
[2,2]
[2,3]
[2,2]
[2,1]
[2,2]
[2,1]
[2,2]
[3,2]
[3,3]
[2,3]
[2,2]
[3,2]
[3,1]
[2,1]
[2,2]
[1,2]
[2,2]
[2,1]
[2,2]
[2,3]
[3,3]
[3,4]
[3,3]
[2,3]
[3,3]
[4,3]
[4,2]
[4,1]
[4,2]
[3,2]
[2,2]
[1,2]
[1,1]
[1,2]
[2,2]
[2,3]
[3,3]
[3,2]
[3,3]
[3,4]
[2,4]
[2,5]
[2,6]
[2,7]
[2,8]
[2,7]
[2,8]
[1,8]
[1,0]
[0,0]
[5,0]
[5,1]
[5,2]
[5,3]
[5,4]
[5,5]
[5,4]
[0,4]
[5,4]
[5,5]
[5,4]
[0,4]
[0,5]
[5,5]
[5,6]
[0,6]
[5,6]
[5,5]
[4,5]
[5,5]
[4,5]
[4,6]
[4,5]
[3,5]
[2,5]
[2,6]
[2,7]
[2,8]
[1,8]
[1,0]
[0,0]
[0,1]
[0,0]
[5,0]
[0,0]
[5,0]
[0,0]
[0,1]
[5,1]
[5,2]
[5,1]
[5,2]
[5,1]
[0,1]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=149, gravity=3.0, tier=0, grid=default
Grid: 6x10
InitialState: (3, 2)
Actions: ['south', 'south', 'east', 'west', 'north', 'west', 'west', 'south', 'north', 'south', 'east', 'west', 'north', 'east', 'south', 'west', 'north', 'north', 'south', 'north', 'south', 'south', 'west', 'west', 'north', 'east', 'east', 'west', 'south', 'east', 'west', 'north', 'south', 'south', 'west', 'east', 'north', 'west', 'south', 'west', 'west', 'west', 'south', 'west', 'north', 'north', 'west', 'south', 'south', 'north', 'south', 'west', 'north', 'west', 'north', 'east', 'east', 'north', 'south', 'south', 'south', 'east', 'west', 'west', 'east', 'east', 'south', 'south', 'west', 'north', 'east', 'north', 'west', 'west', 'north', 'east', 'west', 'south', 'north', 'south', 'south', 'south', 'north', 'west', 'east', 'west', 'east', 'north', 'west', 'east', 'east', 'west', 'west', 'north', 'north', 'east', 'west', 'west', 'south', 'south', 'west', 'north', 'south', 'east', 'east', 'north', 'east', 'south', 'east', 'south', 'south', 'west', 'west', 'south', 'north', 'east', 'east', 'west', 'north', 'south', 'south', 'east', 'south', 'south', 'south', 'west', 'east', 'south', 'east', 'east', 'north', 'east', 'south', 'east', 'north', 'west', 'east', 'south', 'west', 'east', 'east', 'east', 'east', 'east', 'west', 'south', 'south', 'south', 'west']
